,Panel ID,CaloriesCalc,Date,DailyConsumption,ID,BMI,Ethnicity,Strata,Location,Lifestage,#HH,Income,Pax
3120,801800201.0,288100.0,15,2743.809523809524,801800201.0,Over Weight,Malay,Rural,North,Nesting Families,6+ Member HH,RM2000-RM2999 (Low High),6.0
3121,801800301.0,1015103.0,60,2416.911904761905,801800301.0,Over Weight,Malay,Urban,North,Teens and Toddlers,6+ Member HH,<RM2000 (Low),6.0
3122,801800801.0,1306227.0,37,5043.347490347491,801800801.0,Under Weight,Malay,Rural,North,Teens and Toddlers,6+ Member HH,RM2000-RM2999 (Low High),6.0
3123,801800901.0,933696.0,38,3510.135338345865,801800901.0,Over Weight,Malay,Urban,South,Teens Aches,1-3 Member HH,RM2000-RM2999 (Low High),2.0
3124,801801701.0,156865.0,11,2037.2077922077922,801801701.0,Under Weight,Malay,Urban,Central,Nesting Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
3125,801801801.0,108485.0,28,553.4948979591837,801801801.0,Over Weight,Malay,Urban,Central,Nesting Families,6+ Member HH,RM2000-RM2999 (Low High),6.0
3126,801801901.0,856981.0,73,1677.0665362035227,801801901.0,Healthy,Malay,Urban,North,Nesting Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
3127,801802101.0,1095185.0,67,2335.1492537313434,801802101.0,Healthy,Malay,Urban,South,Teens Aches,4-5 Member HH,>RM7999 (High),4.0
3128,801802201.0,476620.0,72,945.6746031746032,801802201.0,Healthy,Malay,Urban,East Coast,Nesting Families,1-3 Member HH,RM2000-RM2999 (Low High),2.0
3129,801802401.0,628390.0,75,1196.9333333333332,801802401.0,Over Weight,Chinese,Urban,Central,Teens Aches,4-5 Member HH,RM2000-RM2999 (Low High),4.0
3130,801802501.0,331261.0,29,1631.8275862068965,801802501.0,Healthy,Malay,Urban,Central,Nesting Families,4-5 Member HH,<RM2000 (Low),4.0
3131,801802601.0,102920.0,3,4900.952380952381,801802601.0,Healthy,Malay,Urban,East Coast,Teens and Toddlers,6+ Member HH,<RM2000 (Low),6.0
3132,801802701.0,1239993.0,61,2903.9648711943796,801802701.0,Healthy,Malay,Urban,East Coast,Teens Aches,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
3133,801804101.0,641663.0,57,1608.1779448621553,801804101.0,Obese,Malay,Urban,Central,Yankys/Matured Families,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
3134,801804201.0,201627.0,36,800.1071428571429,801804201.0,Not Available,Malay,Urban,Central,Yankys/Matured Families,1-3 Member HH,<RM2000 (Low),2.0
3135,801808901.0,1349405.0,31,1036.4093701996928,801808901.0,Healthy,Malay,Rural,South,Teens and Toddlers,6+ Member HH,<RM2000 (Low),6.0
3136,801809001.0,832097.0,24,4952.958333333334,801809001.0,Obese,Malay,Urban,East Coast,Teens Aches,4-5 Member HH,<RM2000 (Low),4.0
3137,801810301.0,446478.0,30,2126.0857142857144,801810301.0,Healthy,Malay,Urban,South,Nesting Families,4-5 Member HH,RM2000-RM2999 (Low High),4.0
3138,801811601.0,217572.0,32,971.3035714285714,801811601.0,Obese,Malay,Urban,Central,Nesting Families,6+ Member HH,<RM2000 (Low),6.0
3139,801811901.0,230962.0,12,2749.547619047619,801811901.0,Over Weight,Malay,Rural,Central,Nesting Families,4-5 Member HH,<RM2000 (Low),4.0
3140,801812301.0,854219.0,61,2000.512880562061,801812301.0,Healthy,Malay,Rural,Central,Nesting Families,1-3 Member HH,RM2000-RM2999 (Low High),2.0
3141,801812501.0,1214989.0,79,2197.086799276673,801812501.0,Not Available,Malay,Urban,North,Teens and Toddlers,6+ Member HH,RM5000-RM7999 (Mid High),6.0
3142,801812601.0,538442.0,60,1282.0047619047618,801812601.0,Healthy,Malay,Urban,North,Teens and Toddlers,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
3143,801812701.0,3823606.0,79,1728.5741410488247,801812701.0,Healthy,Malay,Urban,North,Teens and Toddlers,4-5 Member HH,<RM2000 (Low),4.0
3144,801812801.0,221904.0,7,4528.65306122449,801812801.0,Over Weight,Others,Rural,Central,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
3145,801812901.0,217613.0,7,4441.081632653061,801812901.0,Healthy,Malay,Rural,South,Yankys/Matured Families,6+ Member HH,<RM2000 (Low),6.0
3146,801813501.0,1668284.0,79,3016.7884267631102,801813501.0,Healthy,Malay,Urban,Central,Nesting Families,4-5 Member HH,RM2000-RM2999 (Low High),4.0
3147,801813701.0,770030.0,39,2820.62271062271,801813701.0,Healthy,Malay,Urban,North,Nesting Families,4-5 Member HH,<RM2000 (Low),4.0
3148,801815001.0,399761.0,56,1019.7984693877551,801815001.0,Over Weight,Malay,Rural,South,Nesting Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
3149,801815201.0,46496.0,4,1660.5714285714287,801815201.0,Healthy,Malay,Urban,East Coast,Teens and Toddlers,6+ Member HH,RM2000-RM2999 (Low High),6.0
3150,801818001.0,2954.0,1,422.0,801818001.0,Over Weight,Malay,Urban,East Coast,Yankys/Matured Families,1-3 Member HH,<RM2000 (Low),2.0
3151,801820401.0,47555.0,2,3396.785714285714,801820401.0,Healthy,Malay,Rural,East Coast,Nesting Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
3152,801820701.0,27246.0,5,778.4571428571428,801820701.0,Under Weight,Malay,Urban,Central,Yankys/Matured Families,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
3153,801820901.0,28236.0,2,2016.857142857143,801820901.0,Healthy,Malay,Rural,North,Nesting Families,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
3154,801821101.0,735126.0,19,5527.263157894738,801821101.0,Over Weight,Malay,Rural,Central,Teens and Toddlers,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
3155,801821301.0,89775.0,5,2565.0,801821301.0,Obese,Malay,Urban,South,Teens Aches,1-3 Member HH,<RM2000 (Low),2.0
3156,801822001.0,1786718.0,44,5801.032467532467,801822001.0,Healthy,Malay,Rural,South,Teens and Toddlers,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
3157,801822201.0,108779.0,5,3107.9714285714285,801822201.0,Obese,Malay,Urban,South,Teens and Toddlers,4-5 Member HH,RM2000-RM2999 (Low High),4.0
3158,801822301.0,2361226.0,80,4216.475,801822301.0,Obese,Others,Rural,Central,Nesting Families,6+ Member HH,<RM2000 (Low),6.0
3159,801822401.0,409511.0,20,2925.078571428571,801822401.0,Healthy,Malay,Urban,East Coast,Nesting Families,4-5 Member HH,<RM2000 (Low),4.0
3160,801822601.0,1909879.0,78,3497.9468864468868,801822601.0,Healthy,Malay,Rural,South,Teens and Toddlers,6+ Member HH,RM2000-RM2999 (Low High),6.0
3161,801822701.0,62665.0,8,1119.017857142857,801822701.0,Over Weight,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,RM2000-RM2999 (Low High),6.0
3162,801823101.0,138435.0,19,1040.8646616541353,801823101.0,Healthy,Malay,Urban,East Coast,Nesting Families,1-3 Member HH,<RM2000 (Low),2.0
3163,801826001.0,257831.0,23,1601.4347826086957,801826001.0,Obese,Malay,Urban,South,Nesting Families,1-3 Member HH,<RM2000 (Low),2.0
3164,801829101.0,262371.0,9,4164.619047619048,801829101.0,Not Available,Malay,Urban,South,Teens and Toddlers,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
3165,801829201.0,517277.0,10,1231.6119047619047,801829201.0,Not Available,Malay,Urban,South,Teens and Toddlers,6+ Member HH,<RM2000 (Low),6.0
3166,801829301.0,332571.0,22,2159.551948051948,801829301.0,Healthy,Malay,Urban,South,Nesting Families,6+ Member HH,<RM2000 (Low),6.0
3167,801829501.0,409138.0,23,2541.229813664596,801829501.0,Healthy,Malay,Urban,Central,Nesting Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
3168,801829801.0,525577.0,32,2346.3258928571427,801829801.0,Healthy,Malay,Urban,East Coast,Nesting Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
3169,801830001.0,1200508.0,60,2858.352380952381,801830001.0,Obese,Malay,Urban,South,Teens and Toddlers,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
3170,801832001.0,400622.0,11,5202.883116883117,801832001.0,Obese,Malay,Urban,East Coast,Teens and Toddlers,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
3171,801832501.0,191352.0,9,3037.333333333333,801832501.0,Healthy,Malay,Rural,North,Nesting Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
3172,801832601.0,2982153.0,59,1203.451573849879,801832601.0,Over Weight,Malay,Urban,East Coast,Teens Aches,6+ Member HH,<RM2000 (Low),6.0
3173,801839201.0,76035.0,6,1810.357142857143,801839201.0,Over Weight,Malay,Urban,North,Teens Aches,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
3174,801840401.0,1323016.0,72,2625.031746031746,801840401.0,Obese,Malay,Urban,South,Nesting Families,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
3175,801840701.0,838433.0,55,2177.748051948052,801840701.0,Healthy,Malay,Urban,North,Teens and Toddlers,6+ Member HH,RM5000-RM7999 (Mid High),6.0
3176,801843301.0,228315.0,16,2038.5267857142858,801843301.0,Obese,Malay,Urban,Central,Yankys/Matured Families,4-5 Member HH,>RM7999 (High),4.0
3177,801843601.0,3768983.0,76,1180.7590852130327,801843601.0,Obese,Malay,Rural,North,Teens and Toddlers,6+ Member HH,<RM2000 (Low),6.0
3178,801843701.0,1007429.0,45,3198.1873015873016,801843701.0,Healthy,Malay,Urban,South,Teens and Toddlers,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
3179,801844901.0,321750.0,21,2188.7755102040815,801844901.0,Obese,Malay,Rural,Central,Nesting Families,4-5 Member HH,>RM7999 (High),4.0
3180,801853701.0,31834.0,2,2273.8571428571427,801853701.0,Healthy,Malay,Urban,South,Nesting Families,4-5 Member HH,<RM2000 (Low),4.0
3181,801853901.0,434708.0,69,900.016563146998,801853901.0,Under Weight,Chinese,Urban,Central,Nesting Families,1-3 Member HH,RM5000-RM7999 (Mid High),2.0
3182,801854201.0,123934.0,6,2950.809523809524,801854201.0,Over Weight,Malay,Urban,Central,Nesting Families,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
3183,801854401.0,61518.0,3,2929.4285714285716,801854401.0,Obese,Malay,Rural,Central,Teens and Toddlers,6+ Member HH,RM5000-RM7999 (Mid High),6.0
3184,801855601.0,73499.5,6,1749.9880952380952,801855601.0,Not Available,Malay,Urban,Central,Nesting Families,1-3 Member HH,RM5000-RM7999 (Mid High),2.0
3185,801858101.0,826712.0,46,2567.4285714285716,801858101.0,Healthy,Chinese,Urban,South,Teens and Toddlers,6+ Member HH,>RM7999 (High),6.0
3186,801858201.0,705704.0,76,1326.5112781954888,801858201.0,Healthy,Malay,Urban,Central,Teens and Toddlers,4-5 Member HH,RM2000-RM2999 (Low High),4.0
3187,801863301.0,112747.0,9,1789.6349206349207,801863301.0,Under Weight,Malay,Rural,East Coast,Teens and Toddlers,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
3188,801864001.0,275681.0,21,1875.3809523809523,801864001.0,Over Weight,Malay,Rural,Central,Nesting Families,6+ Member HH,RM2000-RM2999 (Low High),6.0
3189,801865101.0,353891.0,19,2660.834586466165,801865101.0,Over Weight,Malay,Rural,South,Teens Aches,1-3 Member HH,<RM2000 (Low),2.0
3190,801865301.0,105604.0,8,1885.7857142857142,801865301.0,Healthy,Malay,Urban,South,Nesting Families,4-5 Member HH,RM2000-RM2999 (Low High),4.0
3191,801869401.0,401178.0,11,5210.103896103896,801869401.0,Healthy,Malay,Urban,North,Teens and Toddlers,6+ Member HH,>RM7999 (High),6.0
3192,801869701.0,458188.0,43,1522.21926910299,801869701.0,Over Weight,Others,Urban,Central,Nesting Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
3193,801869901.0,133157.0,6,3170.404761904762,801869901.0,Over Weight,Malay,Urban,Central,Nesting Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
3194,801870001.0,696286.0,37,2688.362934362934,801870001.0,Not Available,Chinese,Urban,North,Teens and Toddlers,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
3195,801871001.0,86066.0,5,2459.0285714285715,801871001.0,Not Available,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,RM2000-RM2999 (Low High),6.0
3196,801871301.0,1465060.0,51,4103.809523809524,801871301.0,Under Weight,Malay,Rural,North,Nesting Families,4-5 Member HH,<RM2000 (Low),4.0
3197,801872901.0,322824.0,16,2882.3571428571427,801872901.0,Not Available,Malay,Rural,East Coast,Teens and Toddlers,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
3198,801874701.0,253885.0,16,2266.8303571428573,801874701.0,Healthy,Malay,Rural,East Coast,Empty Nesters,1-3 Member HH,<RM2000 (Low),2.0
3199,801874801.0,599614.0,59,1451.8498789346247,801874801.0,Not Available,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,RM2000-RM2999 (Low High),6.0
3200,801875101.0,101285.0,2,1808.6607142857142,801875101.0,Not Available,Malay,Rural,South,Teens Aches,4-5 Member HH,RM2000-RM2999 (Low High),4.0
3201,801880801.0,690800.0,31,3183.410138248848,801880801.0,Healthy,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,RM5000-RM7999 (Mid High),6.0
3202,801881001.0,925704.0,17,1296.5042016806724,801881001.0,Obese,Malay,Rural,North,Teens and Toddlers,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
3203,801881101.0,867590.0,59,2100.7021791767556,801881101.0,Not Available,Malay,Urban,North,Empty Nesters,1-3 Member HH,<RM2000 (Low),2.0
3204,801883701.0,124555.0,12,1482.797619047619,801883701.0,Not Available,Malay,Urban,Central,Nesting Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
3205,801886801.0,1076527.0,23,1114.4171842650103,801886801.0,Not Available,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
3206,801891101.0,663734.0,66,1436.6536796536798,801891101.0,Obese,Chinese,Urban,Central,Teens Aches,6+ Member HH,>RM7999 (High),6.0
3207,801891201.0,41404.0,8,739.3571428571429,801891201.0,Over Weight,Others,Urban,South,Teens and Toddlers,6+ Member HH,<RM2000 (Low),6.0
3208,801891801.0,3244772.0,69,1119.6590752242926,801891801.0,Not Available,Malay,Urban,East Coast,Teens and Toddlers,6+ Member HH,RM5000-RM7999 (Mid High),6.0
3209,801892201.0,134185.0,6,3194.8809523809527,801892201.0,Not Available,Malay,Rural,South,Teens Aches,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
3210,801892301.0,1118054.0,62,2576.1612903225805,801892301.0,Not Available,Malay,Rural,Central,Teens and Toddlers,6+ Member HH,<RM2000 (Low),6.0
3211,801893001.0,695472.0,19,5229.112781954887,801893001.0,Healthy,Malay,Urban,East Coast,Nesting Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
3212,801899801.0,694063.0,43,2305.8571428571427,801899801.0,Over Weight,Malay,Rural,East Coast,Nesting Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
3213,801900001.0,69215.0,11,898.8961038961039,801900001.0,Not Available,Chinese,Rural,South,Teens Aches,6+ Member HH,RM2000-RM2999 (Low High),6.0
3214,801900301.0,332745.0,63,754.5238095238095,801900301.0,Over Weight,Malay,Urban,East Coast,Nesting Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
3215,801900501.0,1153777.0,54,3052.3201058201057,801900501.0,Not Available,Malay,Urban,South,Teens Aches,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
3216,801900701.0,309243.2,27,1636.2074074074076,801900701.0,Healthy,Others,Urban,Central,Nesting Families,1-3 Member HH,RM5000-RM7999 (Mid High),2.0
3217,801901201.0,1396961.0,55,3628.4701298701298,801901201.0,Over Weight,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,RM5000-RM7999 (Mid High),6.0
3218,801901601.0,43362.0,3,2064.8571428571427,801901601.0,Not Available,Malay,Urban,South,Nesting Families,4-5 Member HH,<RM2000 (Low),4.0
3219,801902001.0,190032.0,22,1233.974025974026,801902001.0,Not Available,Malay,Urban,North,Nesting Families,1-3 Member HH,RM2000-RM2999 (Low High),2.0
3220,801903201.0,44388.0,3,2113.714285714286,801903201.0,Obese,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
3221,801903301.0,817697.0,35,3337.5387755102042,801903301.0,Not Available,Malay,Urban,East Coast,Nesting Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
3222,801903801.0,206944.4,38,777.9864661654135,801903801.0,Healthy,Malay,Urban,Central,Yankys/Matured Families,1-3 Member HH,<RM2000 (Low),2.0
3223,801904101.0,1110539.0,51,3110.7535014005603,801904101.0,Not Available,Malay,Rural,South,Yankys/Matured Families,4-5 Member HH,RM2000-RM2999 (Low High),4.0
3224,801904201.0,385149.0,23,2392.229813664596,801904201.0,Not Available,Malay,Urban,South,Nesting Families,4-5 Member HH,<RM2000 (Low),4.0
3225,801909001.0,99340.0,9,1576.8253968253969,801909001.0,Not Available,Malay,Urban,East Coast,Nesting Families,4-5 Member HH,RM2000-RM2999 (Low High),4.0
3226,801911001.0,879764.0,12,1745.563492063492,801911001.0,Not Available,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
3227,801912801.0,205885.0,7,4201.734693877551,801912801.0,Obese,Malay,Urban,East Coast,Teens Aches,4-5 Member HH,RM2000-RM2999 (Low High),4.0
3228,801913001.0,88769.0,3,4227.0952380952385,801913001.0,Not Available,Malay,Urban,North,Teens and Toddlers,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
3229,801918801.0,566720.0,18,4497.777777777778,801918801.0,Not Available,Malay,Urban,South,Teens and Toddlers,6+ Member HH,RM2000-RM2999 (Low High),6.0
3230,801919901.0,774324.0,22,5028.077922077922,801919901.0,Not Available,Others,Urban,Central,Teens and Toddlers,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
3231,801920001.0,1076931.0,64,2403.863839285714,801920001.0,Not Available,Malay,Urban,Central,Teens Aches,1-3 Member HH,>RM7999 (High),2.0
3232,801920601.0,774959.0,41,2700.205574912892,801920601.0,Not Available,Malay,Urban,Central,Nesting Families,1-3 Member HH,RM2000-RM2999 (Low High),2.0
3233,801920701.0,5457.0,2,389.7857142857143,801920701.0,Not Available,Others,Urban,Central,Nesting Families,6+ Member HH,RM2000-RM2999 (Low High),6.0
3234,801923101.0,28907.0,3,1376.5238095238094,801923101.0,Not Available,Malay,Urban,East Coast,Nesting Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
3235,801923601.0,1154979.0,55,2999.9454545454546,801923601.0,Not Available,Malay,Urban,Central,Teens and Toddlers,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
3236,801923701.0,184900.0,57,463.40852130325817,801923701.0,Not Available,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,RM2000-RM2999 (Low High),6.0
3237,801925101.0,1507674.0,56,3846.1071428571427,801925101.0,Not Available,Others,Rural,Central,Yankys/Matured Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
3238,801926301.0,70053.0,5,2001.5142857142857,801926301.0,Not Available,Others,Urban,Central,Teens and Toddlers,4-5 Member HH,RM2000-RM2999 (Low High),4.0
3239,801926501.0,365061.0,15,3476.7714285714287,801926501.0,Not Available,Malay,Urban,East Coast,Teens and Toddlers,6+ Member HH,<RM2000 (Low),6.0
3240,801926601.0,655696.0,54,1734.6455026455026,801926601.0,Not Available,Malay,Urban,South,Nesting Families,1-3 Member HH,<RM2000 (Low),2.0
3241,801927201.0,9137.0,6,217.54761904761904,801927201.0,Not Available,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,RM2000-RM2999 (Low High),6.0
3242,801927301.0,308495.0,13,3390.054945054945,801927301.0,Not Available,Malay,Urban,South,Teens and Toddlers,6+ Member HH,RM2000-RM2999 (Low High),6.0
3243,801930001.0,627940.0,34,2638.403361344538,801930001.0,Not Available,Malay,Urban,South,Teens and Toddlers,6+ Member HH,<RM2000 (Low),6.0
3244,801932001.0,281253.0,20,2008.95,801932001.0,Not Available,Malay,Rural,Central,Yankys/Matured Families,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
3245,801932101.0,574704.7,50,1642.0134285714284,801932101.0,Not Available,Malay,Rural,Central,Yankys/Matured Families,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
3246,801932301.0,236367.0,8,4220.839285714285,801932301.0,Not Available,Malay,Urban,South,Nesting Families,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
3247,801933301.0,1062927.0,46,3301.01552795031,801933301.0,Not Available,Malay,Urban,Central,Nesting Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
3248,801934901.0,105080.0,27,555.978835978836,801934901.0,Not Available,Chinese,Urban,North,Nesting Families,4-5 Member HH,RM2000-RM2999 (Low High),4.0
3249,801935001.0,1271214.0,63,2882.5714285714284,801935001.0,Not Available,Malay,Urban,East Coast,Teens Aches,4-5 Member HH,<RM2000 (Low),4.0
3250,801935301.0,112705.0,6,2683.452380952381,801935301.0,Not Available,Malay,Urban,East Coast,Teens and Toddlers,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
3251,801936101.0,48249.0,3,2297.5714285714284,801936101.0,Not Available,Malay,Urban,North,Nesting Families,4-5 Member HH,<RM2000 (Low),4.0
3252,801937101.0,40352.0,6,960.7619047619047,801937101.0,Not Available,Malay,Urban,East Coast,Yankys/Matured Families,1-3 Member HH,<RM2000 (Low),2.0
3253,801937601.0,223888.0,24,1332.6666666666665,801937601.0,Not Available,Malay,Urban,East Coast,Teens and Toddlers,4-5 Member HH,<RM2000 (Low),4.0
3254,801939201.0,1329524.0,64,2967.6875,801939201.0,Not Available,Malay,Urban,North,Teens and Toddlers,6+ Member HH,RM2000-RM2999 (Low High),6.0
3255,801939301.0,73510.0,12,875.1190476190476,801939301.0,Not Available,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
3256,801939501.0,1445360.0,61,3384.9180327868853,801939501.0,Not Available,Malay,Urban,North,Teens and Toddlers,4-5 Member HH,>RM7999 (High),4.0
3257,801939801.0,970404.0,61,2272.608899297424,801939801.0,Not Available,Malay,Urban,North,Teens and Toddlers,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
3258,801940001.0,321765.0,60,766.1071428571429,801940001.0,Not Available,Malay,Rural,East Coast,Nesting Families,1-3 Member HH,>RM7999 (High),2.0
3259,801940201.0,1490791.0,57,3736.3182957393483,801940201.0,Not Available,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,<RM2000 (Low),6.0
3260,801940301.0,401736.0,29,1978.9950738916255,801940301.0,Not Available,Malay,Urban,Central,Nesting Families,6+ Member HH,RM5000-RM7999 (Mid High),6.0
3261,801941101.0,533872.5,54,1412.361111111111,801941101.0,Not Available,Malay,Urban,East Coast,Nesting Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
3262,801941601.0,653208.0,53,1760.66846361186,801941601.0,Not Available,Malay,Urban,East Coast,Nesting Families,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
3263,801941701.0,49561.0,6,1180.0238095238094,801941701.0,Not Available,Malay,Urban,Central,Nesting Families,4-5 Member HH,>RM7999 (High),4.0
3264,801941801.0,94792.0,8,1692.7142857142858,801941801.0,Not Available,Malay,Urban,Central,Nesting Families,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
3265,801941901.0,440986.0,45,1399.9555555555557,801941901.0,Not Available,Chinese,Urban,North,Nesting Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
3266,801942601.0,2946.0,2,210.42857142857142,801942601.0,Not Available,Malay,Urban,North,Yankys/Matured Families,1-3 Member HH,<RM2000 (Low),2.0
3267,801942701.0,22297.0,2,1592.642857142857,801942701.0,Not Available,Malay,Urban,North,Nesting Families,4-5 Member HH,<RM2000 (Low),4.0
3268,801945201.0,330169.0,52,907.0576923076923,801945201.0,Not Available,Malay,Urban,North,Yankys/Matured Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
3269,801945701.0,751401.0,37,2901.1621621621625,801945701.0,Not Available,Malay,Urban,North,Teens and Toddlers,6+ Member HH,<RM2000 (Low),6.0
3270,801946801.0,465343.0,48,1384.9494047619048,801946801.0,Not Available,Others,Urban,South,Yankys/Matured Families,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
3271,801946901.0,119890.0,5,3425.4285714285716,801946901.0,Not Available,Malay,Rural,South,Teens and Toddlers,4-5 Member HH,<RM2000 (Low),4.0
3272,801949101.0,809064.0,51,2266.285714285714,801949101.0,Not Available,Others,Urban,Central,Teens Aches,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
3273,801949301.0,1188622.0,47,3612.83282674772,801949301.0,Not Available,Malay,Urban,Central,Nesting Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
3274,801949501.0,189169.0,16,1689.0089285714287,801949501.0,Not Available,Malay,Urban,North,Teens Aches,4-5 Member HH,<RM2000 (Low),4.0
3275,801949601.0,903102.5,56,2303.832908163265,801949601.0,Not Available,Others,Urban,Central,Nesting Families,4-5 Member HH,>RM7999 (High),4.0
3276,801949701.0,547374.0,35,2234.1795918367347,801949701.0,Not Available,Malay,Rural,South,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
3277,801949901.0,178688.0,23,1109.863354037267,801949901.0,Not Available,Chinese,Urban,North,Nesting Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
3278,801950001.0,1208079.0,56,3081.8341836734694,801950001.0,Not Available,Malay,Rural,Central,Nesting Families,6+ Member HH,RM2000-RM2999 (Low High),6.0
3279,801951701.0,1247620.0,47,3792.158054711246,801951701.0,Not Available,Malay,Urban,East Coast,Teens and Toddlers,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
3280,801951801.0,638054.0,38,2398.699248120301,801951801.0,Not Available,Malay,Rural,East Coast,Nesting Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
3281,801952001.0,492712.0,25,2815.497142857143,801952001.0,Not Available,Malay,Urban,South,Teens Aches,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
3282,801952601.0,368089.0,50,1051.682857142857,801952601.0,Not Available,Malay,Urban,East Coast,Nesting Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
3283,801952701.0,252540.0,10,3607.714285714286,801952701.0,Not Available,Malay,Urban,Central,Teens and Toddlers,4-5 Member HH,RM2000-RM2999 (Low High),4.0
3284,801952801.0,961567.0,25,5494.668571428571,801952801.0,Not Available,Malay,Urban,North,Teens and Toddlers,4-5 Member HH,RM2000-RM2999 (Low High),4.0
3285,801954301.0,81132.0,24,482.92857142857144,801954301.0,Not Available,Malay,Urban,North,Teens and Toddlers,6+ Member HH,<RM2000 (Low),6.0
3286,801954401.0,726274.0,46,2255.509316770186,801954401.0,Not Available,Others,Urban,North,Yankys/Matured Families,1-3 Member HH,RM5000-RM7999 (Mid High),2.0
3287,801955201.0,386714.0,50,1104.8971428571429,801955201.0,Not Available,Malay,Urban,South,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
3288,801955301.0,306142.0,19,2301.8195488721803,801955301.0,Not Available,Malay,Urban,South,Yankys/Matured Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
3289,801955601.0,1417370.0,42,4820.986394557824,801955601.0,Not Available,Malay,Urban,Central,Teens and Toddlers,4-5 Member HH,RM2000-RM2999 (Low High),4.0
